FECHA,CORREO,RAZON_SOCIAL,NUMERO_RUC,NOMBRE_ESTABLECIMIENTO,HC2-Fuente,HC2-Tipo_combustible,HC2-Cantidad_toneladas,HC2-Densidad_KgL
7/29/2025 12:18:21,yvega.calzado@gmail.com,CALZADOS VEGA S.R.L,20567891234,Establecimiento_2_1234,Generador,Diesel,373.9,1.0
7/29/2025 12:18:21,yvega.calzado@gmail.com,CALZADOS VEGA S.R.L,20567891234,Establecimiento_2_1234,Generador,Diesel,406.96,1.1
7/30/2025 17:45:36,zrios.lacteos@hotmail.com,LACTEOS RIOS S.A.C,20678912345,Establecimiento_1_2345,Maquinaria,Gas natural,299.3,0.5
7/30/2025 17:45:36,zrios.lacteos@hotmail.com,LACTEOS RIOS S.A.C,20678912345,Establecimiento_1_2345,Maquinaria,Biomasa,106.38,1.2
7/30/2025 17:45:36,zrios.lacteos@hotmail.com,LACTEOS RIOS S.A.C,20678912345,Establecimiento_2_2345,Caldera,GLP,452.63,1.2
7/30/2025 17:45:36,zrios.lacteos@hotmail.com,LACTEOS RIOS S.A.C,20678912345,Establecimiento_2_2345,Caldera,Gas natural,114.12,0.9
7/30/2025 17:45:36,zrios.lacteos@hotmail.com,LACTEOS RIOS S.A.C,20678912345,Establecimiento_3_2345,Generador,Gas natural,207.37,0.5
7/30/2025 17:45:36,zrios.lacteos@hotmail.com,LACTEOS RIOS S.A.C,20678912345,Establecimiento_3_2345,Maquinaria,Biomasa,390.56,1.2
7/30/2025 17:45:36,zrios.lacteos@hotmail.com,LACTEOS RIOS S.A.C,20678912345,Establecimiento_4_2345,Horno,Biomasa,210.33,0.5
7/30/2025 17:45:36,zrios.lacteos@hotmail.com,LACTEOS RIOS S.A.C,20678912345,Establecimiento_4_2345,Caldera,Biomasa,96.08,0.5
7/30/2025 17:45:36,zrios.lacteos@hotmail.com,LACTEOS RIOS S.A.C,20678912345,Establecimiento_5_2345,Horno,GLP,387.71,0.9
7/30/2025 17:45:36,zrios.lacteos@hotmail.com,LACTEOS RIOS S.A.C,20678912345,Establecimiento_5_2345,Caldera,Biomasa,187.69,1.2
8/1/2025 14:12:49,acoronel.farmacia@yahoo.com,FARMACIA CORONEL S.A,20789123456,Establecimiento_1_3456,Generador,Electricidad,96.04,0.8
8/1/2025 14:12:49,acoronel.farmacia@yahoo.com,FARMACIA CORONEL S.A,20789123456,Establecimiento_1_3456,Horno,Diesel,235.0,1.0
8/2/2025 10:38:14,bcabrera.logistica@gmail.com,LOGISTICA CABRERA S.R.L,20891234567,Establecimiento_1_4567,Horno,Diesel,207.17,1.1
8/2/2025 10:38:14,bcabrera.logistica@gmail.com,LOGISTICA CABRERA S.R.L,20891234567,Establecimiento_1_4567,Maquinaria,GLP,174.65,1.0
8/2/2025 10:38:14,bcabrera.logistica@gmail.com,LOGISTICA CABRERA S.R.L,20891234567,Establecimiento_2_4567,Maquinaria,Diesel,94.12,1.1
8/2/2025 10:38:14,bcabrera.logistica@gmail.com,LOGISTICA CABRERA S.R.L,20891234567,Establecimiento_2_4567,Caldera,GLP,418.99,1.0
8/2/2025 10:38:14,bcabrera.logistica@gmail.com,LOGISTICA CABRERA S.R.L,20891234567,Establecimiento_3_4567,Horno,Diesel,95.19,0.8
8/2/2025 10:38:14,bcabrera.logistica@gmail.com,LOGISTICA CABRERA S.R.L,20891234567,Establecimiento_3_4567,Caldera,Diesel,98.58,1.1
8/2/2025 10:38:14,bcabrera.logistica@gmail.com,LOGISTICA CABRERA S.R.L,20891234567,Establecimiento_4_4567,Maquinaria,Diesel,79.77,1.0
8/2/2025 10:38:14,bcabrera.logistica@gmail.com,LOGISTICA CABRERA S.R.L,20891234567,Establecimiento_4_4567,Horno,Diesel,321.29,0.8
8/2/2025 10:38:14,bcabrera.logistica@gmail.com,LOGISTICA CABRERA S.R.L,20891234567,Establecimiento_5_4567,Horno,Electricidad,213.88,0.8
8/2/2025 10:38:14,bcabrera.logistica@gmail.com,LOGISTICA CABRERA S.R.L,20891234567,Establecimiento_5_4567,Generador,Diesel,434.76,1.1
8/2/2025 10:38:14,bcabrera.logistica@gmail.com,LOGISTICA CABRERA S.R.L,20891234567,Establecimiento_6_4567,Horno,Diesel,432.21,1.0
8/2/2025 10:38:14,bcabrera.logistica@gmail.com,LOGISTICA CABRERA S.R.L,20891234567,Establecimiento_6_4567,Caldera,Electricidad,268.71,1.0
8/3/2025 16:25:27,ccordova.transporte@outlook.com,TRANSPORTES CORDOVA S.A.C,20912345678,Establecimiento_1_5678,Maquinaria,Diesel,189.17,1.1
8/3/2025 16:25:27,ccordova.transporte@outlook.com,TRANSPORTES CORDOVA S.A.C,20912345678,Establecimiento_1_5678,Generador,Diesel,204.68,0.8
8/3/2025 16:25:27,ccordova.transporte@outlook.com,TRANSPORTES CORDOVA S.A.C,20912345678,Establecimiento_2_5678,Maquinaria,Diesel,111.11,0.8
8/3/2025 16:25:27,ccordova.transporte@outlook.com,TRANSPORTES CORDOVA S.A.C,20912345678,Establecimiento_2_5678,Caldera,GLP,103.22,1.0
8/3/2025 16:25:27,ccordova.transporte@outlook.com,TRANSPORTES CORDOVA S.A.C,20912345678,Establecimiento_3_5678,Generador,GLP,145.35,1.0
8/3/2025 16:25:27,ccordova.transporte@outlook.com,TRANSPORTES CORDOVA S.A.C,20912345678,Establecimiento_3_5678,Generador,Electricidad,115.22,1.1
8/3/2025 16:25:27,ccordova.transporte@outlook.com,TRANSPORTES CORDOVA S.A.C,20912345678,Establecimiento_4_5678,Generador,Diesel,160.23,1.1
8/3/2025 16:25:27,ccordova.transporte@outlook.com,TRANSPORTES CORDOVA S.A.C,20912345678,Establecimiento_4_5678,Maquinaria,Diesel,283.69,1.0
8/3/2025 16:25:27,ccordova.transporte@outlook.com,TRANSPORTES CORDOVA S.A.C,20912345678,Establecimiento_5_5678,Generador,Diesel,368.33,0.8
8/3/2025 16:25:27,ccordova.transporte@outlook.com,TRANSPORTES CORDOVA S.A.C,20912345678,Establecimiento_5_5678,Maquinaria,Electricidad,339.8,1.0
8/3/2025 16:25:27,ccordova.transporte@outlook.com,TRANSPORTES CORDOVA S.A.C,20912345678,Establecimiento_6_5678,Caldera,Electricidad,394.79,1.0
8/3/2025 16:25:27,ccordova.transporte@outlook.com,TRANSPORTES CORDOVA S.A.C,20912345678,Establecimiento_6_5678,Caldera,Electricidad,379.01,1.1
8/3/2025 16:25:27,ccordova.transporte@outlook.com,TRANSPORTES CORDOVA S.A.C,20912345678,Establecimiento_7_5678,Caldera,Electricidad,234.92,0.8
8/3/2025 16:25:27,ccordova.transporte@outlook.com,TRANSPORTES CORDOVA S.A.C,20912345678,Establecimiento_7_5678,Generador,GLP,121.68,1.0
8/3/2025 16:25:27,ccordova.transporte@outlook.com,TRANSPORTES CORDOVA S.A.C,20912345678,Establecimiento_8_5678,Maquinaria,GLP,450.13,1.1
8/3/2025 16:25:27,ccordova.transporte@outlook.com,TRANSPORTES CORDOVA S.A.C,20912345678,Establecimiento_8_5678,Maquinaria,GLP,79.03,0.8
8/4/2025 9:51:52,daguirre.hotel@hotmail.com,HOTELES AGUIRRE S.A,20123456789,Establecimiento_1_6789,Maquinaria,GLP,452.92,1.1
8/4/2025 9:51:52,daguirre.hotel@hotmail.com,HOTELES AGUIRRE S.A,20123456789,Establecimiento_1_6789,Caldera,GLP,120.05,1.0
8/4/2025 9:51:52,daguirre.hotel@hotmail.com,HOTELES AGUIRRE S.A,20123456789,Establecimiento_2_6789,Horno,GLP,70.28,1.0
8/4/2025 9:51:52,daguirre.hotel@hotmail.com,HOTELES AGUIRRE S.A,20123456789,Establecimiento_2_6789,Caldera,GLP,142.01,0.8
8/5/2025 13:17:35,emolina.restaurant@gmail.com,RESTAURANTE MOLINA S.R.L,20234567891,Establecimiento_1_7891,Generador,Diesel,331.76,0.8
8/5/2025 13:17:35,emolina.restaurant@gmail.com,RESTAURANTE MOLINA S.R.L,20234567891,Establecimiento_1_7891,Caldera,GLP,77.31,1.1
8/5/2025 13:17:35,emolina.restaurant@gmail.com,RESTAURANTE MOLINA S.R.L,20234567891,Establecimiento_2_7891,Maquinaria,Electricidad,447.88,1.1
8/5/2025 13:17:35,emolina.restaurant@gmail.com,RESTAURANTE MOLINA S.R.L,20234567891,Establecimiento_2_7891,Caldera,GLP,165.61,1.0
8/5/2025 13:17:35,emolina.restaurant@gmail.com,RESTAURANTE MOLINA S.R.L,20234567891,Establecimiento_3_7891,Maquinaria,Diesel,131.21,1.1
8/5/2025 13:17:35,emolina.restaurant@gmail.com,RESTAURANTE MOLINA S.R.L,20234567891,Establecimiento_3_7891,Generador,GLP,158.21,0.8
8/6/2025 11:44:08,fcastañeda.seguridad@yahoo.com,SEGURIDAD CASTAÑEDA S.A.C,20345678912,Establecimiento_1_8912,Horno,Electricidad,74.46,0.8
8/6/2025 11:44:08,fcastañeda.seguridad@yahoo.com,SEGURIDAD CASTAÑEDA S.A.C,20345678912,Establecimiento_1_8912,Horno,Diesel,384.99,1.1
8/6/2025 11:44:08,fcastañeda.seguridad@yahoo.com,SEGURIDAD CASTAÑEDA S.A.C,20345678912,Establecimiento_2_8912,Horno,Electricidad,432.98,0.8
8/6/2025 11:44:08,fcastañeda.seguridad@yahoo.com,SEGURIDAD CASTAÑEDA S.A.C,20345678912,Establecimiento_2_8912,Horno,Electricidad,346.68,0.8
8/6/2025 11:44:08,fcastañeda.seguridad@yahoo.com,SEGURIDAD CASTAÑEDA S.A.C,20345678912,Establecimiento_3_8912,Horno,Diesel,412.4,1.0
8/6/2025 11:44:08,fcastañeda.seguridad@yahoo.com,SEGURIDAD CASTAÑEDA S.A.C,20345678912,Establecimiento_3_8912,Generador,Electricidad,291.37,1.1
8/6/2025 11:44:08,fcastañeda.seguridad@yahoo.com,SEGURIDAD CASTAÑEDA S.A.C,20345678912,Establecimiento_4_8912,Horno,Diesel,203.28,1.1
8/6/2025 11:44:08,fcastañeda.seguridad@yahoo.com,SEGURIDAD CASTAÑEDA S.A.C,20345678912,Establecimiento_4_8912,Horno,Electricidad,292.69,0.8
8/7/2025 15:59:41,gpalomino.limpieza@outlook.com,LIMPIEZA PALOMINO S.A,20456789123,Establecimiento_1_9123,Maquinaria,Diesel,204.01,1.1
8/7/2025 15:59:41,gpalomino.limpieza@outlook.com,LIMPIEZA PALOMINO S.A,20456789123,Establecimiento_1_9123,Caldera,Electricidad,232.66,1.1
8/7/2025 15:59:41,gpalomino.limpieza@outlook.com,LIMPIEZA PALOMINO S.A,20456789123,Establecimiento_2_9123,Maquinaria,GLP,414.67,0.8
8/7/2025 15:59:41,gpalomino.limpieza@outlook.com,LIMPIEZA PALOMINO S.A,20456789123,Establecimiento_2_9123,Horno,Electricidad,353.92,0.8
8/7/2025 15:59:41,gpalomino.limpieza@outlook.com,LIMPIEZA PALOMINO S.A,20456789123,Establecimiento_3_9123,Generador,Electricidad,348.76,0.8
8/7/2025 15:59:41,gpalomino.limpieza@outlook.com,LIMPIEZA PALOMINO S.A,20456789123,Establecimiento_3_9123,Caldera,Electricidad,249.23,0.8
8/7/2025 15:59:41,gpalomino.limpieza@outlook.com,LIMPIEZA PALOMINO S.A,20456789123,Establecimiento_4_9123,Generador,Electricidad,395.65,1.1
8/7/2025 15:59:41,gpalomino.limpieza@outlook.com,LIMPIEZA PALOMINO S.A,20456789123,Establecimiento_4_9123,Horno,GLP,416.76,1.0
8/7/2025 15:59:41,gpalomino.limpieza@outlook.com,LIMPIEZA PALOMINO S.A,20456789123,Establecimiento_5_9123,Horno,Electricidad,164.7,0.8
8/7/2025 15:59:41,gpalomino.limpieza@outlook.com,LIMPIEZA PALOMINO S.A,20456789123,Establecimiento_5_9123,Horno,GLP,100.18,0.8
8/7/2025 15:59:41,gpalomino.limpieza@outlook.com,LIMPIEZA PALOMINO S.A,20456789123,Establecimiento_6_9123,Generador,GLP,294.31,1.1
8/7/2025 15:59:41,gpalomino.limpieza@outlook.com,LIMPIEZA PALOMINO S.A,20456789123,Establecimiento_6_9123,Maquinaria,GLP,141.78,1.0
8/7/2025 15:59:41,gpalomino.limpieza@outlook.com,LIMPIEZA PALOMINO S.A,20456789123,Establecimiento_7_9123,Horno,Electricidad,287.66,1.1
8/7/2025 15:59:41,gpalomino.limpieza@outlook.com,LIMPIEZA PALOMINO S.A,20456789123,Establecimiento_7_9123,Maquinaria,Diesel,478.57,1.0
8/8/2025 8:26:16,hmoreno.consultoria@gmail.com,CONSULTORA MORENO S.R.L,20567891234,Establecimiento_1_1234,Horno,Electricidad,270.39,1.0
8/8/2025 8:26:16,hmoreno.consultoria@gmail.com,CONSULTORA MORENO S.R.L,20567891234,Establecimiento_1_1234,Caldera,Diesel,116.64,0.8
8/9/2025 12:43:29,ivasquez.laboratorio@hotmail.com,LABORATORIOS VASQUEZ S.A.C,20678912345,Establecimiento_1_2345,Maquinaria,Electricidad,208.02,1.0
8/9/2025 12:43:29,ivasquez.laboratorio@hotmail.com,LABORATORIOS VASQUEZ S.A.C,20678912345,Establecimiento_1_2345,Generador,Diesel,182.0,0.8
8/9/2025 12:43:29,ivasquez.laboratorio@hotmail.com,LABORATORIOS VASQUEZ S.A.C,20678912345,Establecimiento_2_2345,Generador,Electricidad,183.5,0.8
8/9/2025 12:43:29,ivasquez.laboratorio@hotmail.com,LABORATORIOS VASQUEZ S.A.C,20678912345,Establecimiento_2_2345,Maquinaria,GLP,74.03,1.1
8/10/2025 17:08:54,jestrada.ingenieria@yahoo.com,INGENIERIA ESTRADA S.A,20789123456,Establecimiento_1_3456,Caldera,Diesel,211.37,1.1
8/10/2025 17:08:54,jestrada.ingenieria@yahoo.com,INGENIERIA ESTRADA S.A,20789123456,Establecimiento_1_3456,Generador,Diesel,414.81,1.1
8/10/2025 17:08:54,jestrada.ingenieria@yahoo.com,INGENIERIA ESTRADA S.A,20789123456,Establecimiento_2_3456,Maquinaria,Electricidad,379.97,1.1
8/10/2025 17:08:54,jestrada.ingenieria@yahoo.com,INGENIERIA ESTRADA S.A,20789123456,Establecimiento_2_3456,Generador,GLP,99.0,0.8
8/10/2025 17:08:54,jestrada.ingenieria@yahoo.com,INGENIERIA ESTRADA S.A,20789123456,Establecimiento_3_3456,Horno,Electricidad,349.0,0.8
8/10/2025 17:08:54,jestrada.ingenieria@yahoo.com,INGENIERIA ESTRADA S.A,20789123456,Establecimiento_3_3456,Generador,Diesel,232.96,0.8
8/11/2025 14:35:17,krueda.tecnologia@gmail.com,TECNOLOGIA RUEDA S.R.L,20891234567,Establecimiento_1_4567,Caldera,Diesel,197.15,1.0
8/11/2025 14:35:17,krueda.tecnologia@gmail.com,TECNOLOGIA RUEDA S.R.L,20891234567,Establecimiento_1_4567,Horno,Diesel,162.69,0.8
8/12/2025 10:12:42,lbustamante.publicidad@outlook.com,PUBLICIDAD BUSTAMANTE S.A.C,20912345678,Establecimiento_1_5678,Maquinaria,Electricidad,91.07,0.8
8/12/2025 10:12:42,lbustamante.publicidad@outlook.com,PUBLICIDAD BUSTAMANTE S.A.C,20912345678,Establecimiento_1_5678,Caldera,Electricidad,147.42,1.1
8/12/2025 10:12:42,lbustamante.publicidad@outlook.com,PUBLICIDAD BUSTAMANTE S.A.C,20912345678,Establecimiento_2_5678,Generador,Electricidad,172.69,1.0
8/12/2025 10:12:42,lbustamante.publicidad@outlook.com,PUBLICIDAD BUSTAMANTE S.A.C,20912345678,Establecimiento_2_5678,Horno,Diesel,407.8,1.1
8/13/2025 16:48:15,mvaldez.educacion@hotmail.com,EDUCACION VALDEZ S.A,20123456789,Establecimiento_1_6789,Caldera,Electricidad,213.14,1.0
8/13/2025 16:48:15,mvaldez.educacion@hotmail.com,EDUCACION VALDEZ S.A,20123456789,Establecimiento_1_6789,Horno,GLP,58.69,0.8
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_1_7891,Maquinaria,Diesel,220.52,0.8
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_1_7891,Maquinaria,GLP,376.66,1.0
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_2_7891,Caldera,Electricidad,454.7,1.0
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_2_7891,Generador,Diesel,200.38,0.8
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_3_7891,Caldera,Electricidad,359.53,1.1
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_3_7891,Generador,Electricidad,229.47,1.0
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_4_7891,Horno,Diesel,482.43,1.1
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_4_7891,Generador,Diesel,103.48,0.8
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_5_7891,Caldera,Diesel,85.86,1.0
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_5_7891,Generador,Electricidad,148.57,0.8
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_6_7891,Maquinaria,Diesel,365.48,0.8
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_6_7891,Caldera,Diesel,454.22,1.1
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_7_7891,Generador,GLP,207.33,1.0
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_7_7891,Maquinaria,GLP,306.6,0.8
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_8_7891,Horno,Diesel,496.73,1.0
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_8_7891,Maquinaria,Diesel,161.78,1.0
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_9_7891,Generador,GLP,451.7,1.1
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_9_7891,Horno,GLP,319.83,1.0
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_10_7891,Caldera,Electricidad,74.25,1.0
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_10_7891,Horno,GLP,99.62,1.0
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_11_7891,Caldera,Diesel,52.33,1.0
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_11_7891,Caldera,GLP,80.27,1.0
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_12_7891,Maquinaria,GLP,450.34,1.1
8/14/2025 9:25:38,nquispe.agricultura@gmail.com,AGRICOLA QUISPE S.R.L,20234567891,Establecimiento_12_7891,Caldera,Electricidad,137.19,1.1
8/15/2025 13:51:23,ohuanca.ganaderia@yahoo.com,GANADERA HUANCA S.A.C,20345678912,Establecimiento_1_8912,Maquinaria,Electricidad,216.27,1.1
8/15/2025 13:51:23,ohuanca.ganaderia@yahoo.com,GANADERA HUANCA S.A.C,20345678912,Establecimiento_1_8912,Caldera,Electricidad,166.84,0.8
8/15/2025 13:51:23,ohuanca.ganaderia@yahoo.com,GANADERA HUANCA S.A.C,20345678912,Establecimiento_2_8912,Maquinaria,Diesel,195.39,1.0
8/15/2025 13:51:23,ohuanca.ganaderia@yahoo.com,GANADERA HUANCA S.A.C,20345678912,Establecimiento_2_8912,Maquinaria,Diesel,159.69,0.8
8/15/2025 13:51:23,ohuanca.ganaderia@yahoo.com,GANADERA HUANCA S.A.C,20345678912,Establecimiento_3_8912,Horno,Electricidad,419.21,1.1
8/15/2025 13:51:23,ohuanca.ganaderia@yahoo.com,GANADERA HUANCA S.A.C,20345678912,Establecimiento_3_8912,Caldera,GLP,347.48,1.0
8/15/2025 13:51:23,ohuanca.ganaderia@yahoo.com,GANADERA HUANCA S.A.C,20345678912,Establecimiento_4_8912,Maquinaria,Diesel,461.13,0.8
8/15/2025 13:51:23,ohuanca.ganaderia@yahoo.com,GANADERA HUANCA S.A.C,20345678912,Establecimiento_4_8912,Generador,Diesel,311.25,1.0
8/15/2025 13:51:23,ohuanca.ganaderia@yahoo.com,GANADERA HUANCA S.A.C,20345678912,Establecimiento_5_8912,Maquinaria,GLP,473.0,0.8
8/15/2025 13:51:23,ohuanca.ganaderia@yahoo.com,GANADERA HUANCA S.A.C,20345678912,Establecimiento_5_8912,Horno,Diesel,152.1,0.8
8/15/2025 13:51:23,ohuanca.ganaderia@yahoo.com,GANADERA HUANCA S.A.C,20345678912,Establecimiento_6_8912,Caldera,GLP,408.89,1.1
8/15/2025 13:51:23,ohuanca.ganaderia@yahoo.com,GANADERA HUANCA S.A.C,20345678912,Establecimiento_6_8912,Caldera,GLP,261.33,0.8
8/15/2025 13:51:23,ohuanca.ganaderia@yahoo.com,GANADERA HUANCA S.A.C,20345678912,Establecimiento_7_8912,Caldera,Electricidad,89.02,1.1
8/15/2025 13:51:23,ohuanca.ganaderia@yahoo.com,GANADERA HUANCA S.A.C,20345678912,Establecimiento_7_8912,Horno,Electricidad,97.79,1.0
8/15/2025 13:51:23,ohuanca.ganaderia@yahoo.com,GANADERA HUANCA S.A.C,20345678912,Establecimiento_8_8912,Maquinaria,GLP,129.22,1.0
8/15/2025 13:51:23,ohuanca.ganaderia@yahoo.com,GANADERA HUANCA S.A.C,20345678912,Establecimiento_8_8912,Generador,Diesel,389.9,0.8
8/16/2025 11:18:46,pcarrasco.avicultura@outlook.com,AVICOLA CARRASCO S.A,20456789123,Establecimiento_1_9123,Maquinaria,Diesel,55.18,1.0
8/16/2025 11:18:46,pcarrasco.avicultura@outlook.com,AVICOLA CARRASCO S.A,20456789123,Establecimiento_1_9123,Maquinaria,Diesel,147.03,0.8
8/16/2025 11:18:46,pcarrasco.avicultura@outlook.com,AVICOLA CARRASCO S.A,20456789123,Establecimiento_2_9123,Maquinaria,GLP,408.64,0.8
8/16/2025 11:18:46,pcarrasco.avicultura@outlook.com,AVICOLA CARRASCO S.A,20456789123,Establecimiento_2_9123,Caldera,GLP,264.46,1.0
8/16/2025 11:18:46,pcarrasco.avicultura@outlook.com,AVICOLA CARRASCO S.A,20456789123,Establecimiento_3_9123,Caldera,Diesel,494.76,0.8
8/16/2025 11:18:46,pcarrasco.avicultura@outlook.com,AVICOLA CARRASCO S.A,20456789123,Establecimiento_3_9123,Generador,Diesel,359.09,0.8
8/16/2025 11:18:46,pcarrasco.avicultura@outlook.com,AVICOLA CARRASCO S.A,20456789123,Establecimiento_4_9123,Horno,GLP,401.28,0.8
8/16/2025 11:18:46,pcarrasco.avicultura@outlook.com,AVICOLA CARRASCO S.A,20456789123,Establecimiento_4_9123,Caldera,Electricidad,364.3,0.8
8/16/2025 11:18:46,pcarrasco.avicultura@outlook.com,AVICOLA CARRASCO S.A,20456789123,Establecimiento_5_9123,Generador,Diesel,62.42,1.0
8/16/2025 11:18:46,pcarrasco.avicultura@outlook.com,AVICOLA CARRASCO S.A,20456789123,Establecimiento_5_9123,Maquinaria,Electricidad,80.74,0.8
8/17/2025 15:34:11,qdelgado.pesca@gmail.com,PESQUERA DELGADO S.R.L,20567891234,Establecimiento_1_1234,Generador,Diesel,287.91,1.0
8/17/2025 15:34:11,qdelgado.pesca@gmail.com,PESQUERA DELGADO S.R.L,20567891234,Establecimiento_1_1234,Horno,GLP,82.45,1.1
8/17/2025 15:34:11,qdelgado.pesca@gmail.com,PESQUERA DELGADO S.R.L,20567891234,Establecimiento_2_1234,Horno,Electricidad,449.39,1.1
8/17/2025 15:34:11,qdelgado.pesca@gmail.com,PESQUERA DELGADO S.R.L,20567891234,Establecimiento_2_1234,Horno,Electricidad,435.83,1.0
8/17/2025 15:34:11,qdelgado.pesca@gmail.com,PESQUERA DELGADO S.R.L,20567891234,Establecimiento_3_1234,Generador,GLP,414.32,0.8
8/17/2025 15:34:11,qdelgado.pesca@gmail.com,PESQUERA DELGADO S.R.L,20567891234,Establecimiento_3_1234,Maquinaria,GLP,432.69,1.1
8/18/2025 8:59:27,rrubio.acuicultura@hotmail.com,ACUICULTURA RUBIO S.A.C,20678912345,Establecimiento_1_2345,Generador,Diesel,219.58,1.1
8/18/2025 8:59:27,rrubio.acuicultura@hotmail.com,ACUICULTURA RUBIO S.A.C,20678912345,Establecimiento_1_2345,Caldera,Electricidad,362.77,1.0
8/18/2025 8:59:27,rrubio.acuicultura@hotmail.com,ACUICULTURA RUBIO S.A.C,20678912345,Establecimiento_2_2345,Horno,Electricidad,163.87,1.0
8/18/2025 8:59:27,rrubio.acuicultura@hotmail.com,ACUICULTURA RUBIO S.A.C,20678912345,Establecimiento_2_2345,Horno,Electricidad,167.32,1.1
8/18/2025 8:59:27,rrubio.acuicultura@hotmail.com,ACUICULTURA RUBIO S.A.C,20678912345,Establecimiento_3_2345,Caldera,GLP,92.6,1.1
8/18/2025 8:59:27,rrubio.acuicultura@hotmail.com,ACUICULTURA RUBIO S.A.C,20678912345,Establecimiento_3_2345,Maquinaria,GLP,285.15,1.0
8/18/2025 8:59:27,rrubio.acuicultura@hotmail.com,ACUICULTURA RUBIO S.A.C,20678912345,Establecimiento_4_2345,Caldera,Electricidad,437.05,1.1
8/18/2025 8:59:27,rrubio.acuicultura@hotmail.com,ACUICULTURA RUBIO S.A.C,20678912345,Establecimiento_4_2345,Horno,Electricidad,471.77,0.8
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_1_3456,Horno,Electricidad,131.55,0.8
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_1_3456,Horno,Electricidad,288.39,0.8
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_2_3456,Caldera,GLP,445.91,1.0
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_2_3456,Maquinaria,Electricidad,87.66,0.8
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_3_3456,Caldera,GLP,490.37,1.0
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_3_3456,Horno,Diesel,123.88,1.1
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_4_3456,Generador,Diesel,470.82,1.0
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_4_3456,Maquinaria,Diesel,228.51,1.0
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_5_3456,Caldera,Electricidad,432.28,1.0
