FECHA,CORREO,RAZON_SOCIAL,NUMERO_RUC,NOMBRE_ESTABLECIMIENTO,Residuo,Cantidad_transferida,Unidad_medida,Densidad_KgL,RUC_operador,Tipo_operador,Numero_registro
8/16/2025 11:18:46,pcarrasco.avicultura@outlook.com,AVICOLA CARRASCO S.A,20456789123,Establecimiento_4_9123,Lodos,454.48,kg,1.1,2066700990,Dispositor final,REG-9123-002
8/16/2025 11:18:46,pcarrasco.avicultura@outlook.com,AVICOLA CARRASCO S.A,20456789123,Establecimiento_4_9123,Materiales varios,69.39,kg,0.8,2046511123,Reciclador,REG-9123-003
8/16/2025 11:18:46,pcarrasco.avicultura@outlook.com,AVICOLA CARRASCO S.A,20456789123,Establecimiento_5_9123,Residuos solidos,394.6,toneladas,1.0,2087797734,Reciclador,REG-9123-001
8/16/2025 11:18:46,pcarrasco.avicultura@outlook.com,AVICOLA CARRASCO S.A,20456789123,Establecimiento_5_9123,Lodos,57.78,m3,1.1,2038453254,Reciclador,REG-9123-002
8/17/2025 15:34:11,qdelgado.pesca@gmail.com,PESQUERA DELGADO S.R.L,20567891234,Establecimiento_1_1234,Residuos solidos,217.63,toneladas,1.0,2041263100,Reciclador,REG-1234-001
8/17/2025 15:34:11,qdelgado.pesca@gmail.com,PESQUERA DELGADO S.R.L,20567891234,Establecimiento_1_1234,Lodos,427.66,m3,1.0,2016554346,Reciclador,REG-1234-002
8/17/2025 15:34:11,qdelgado.pesca@gmail.com,PESQUERA DELGADO S.R.L,20567891234,Establecimiento_1_1234,Materiales varios,384.61,kg,0.8,2042622135,Dispositor final,REG-1234-003
8/17/2025 15:34:11,qdelgado.pesca@gmail.com,PESQUERA DELGADO S.R.L,20567891234,Establecimiento_2_1234,Residuos solidos,298.77,toneladas,0.8,2013402543,Reciclador,REG-1234-001
8/17/2025 15:34:11,qdelgado.pesca@gmail.com,PESQUERA DELGADO S.R.L,20567891234,Establecimiento_2_1234,Lodos,97.09,toneladas,0.8,2014221957,Reciclador,REG-1234-002
8/17/2025 15:34:11,qdelgado.pesca@gmail.com,PESQUERA DELGADO S.R.L,20567891234,Establecimiento_2_1234,Materiales varios,490.44,m3,1.0,2075419537,Reciclador,REG-1234-003
8/17/2025 15:34:11,qdelgado.pesca@gmail.com,PESQUERA DELGADO S.R.L,20567891234,Establecimiento_3_1234,Residuos solidos,279.39,toneladas,1.1,2074937330,Gestor autorizado,REG-1234-001
8/17/2025 15:34:11,qdelgado.pesca@gmail.com,PESQUERA DELGADO S.R.L,20567891234,Establecimiento_3_1234,Lodos,147.91,kg,1.1,2011451709,Gestor autorizado,REG-1234-002
8/18/2025 8:59:27,rrubio.acuicultura@hotmail.com,ACUICULTURA RUBIO S.A.C,20678912345,Establecimiento_1_2345,Residuos solidos,399.25,kg,1.0,2050176668,Reciclador,REG-2345-001
8/18/2025 8:59:27,rrubio.acuicultura@hotmail.com,ACUICULTURA RUBIO S.A.C,20678912345,Establecimiento_1_2345,Lodos,274.73,m3,0.8,2096858900,Reciclador,REG-2345-002
8/18/2025 8:59:27,rrubio.acuicultura@hotmail.com,ACUICULTURA RUBIO S.A.C,20678912345,Establecimiento_2_2345,Residuos solidos,390.4,toneladas,1.1,2017070327,Gestor autorizado,REG-2345-001
8/18/2025 8:59:27,rrubio.acuicultura@hotmail.com,ACUICULTURA RUBIO S.A.C,20678912345,Establecimiento_2_2345,Lodos,272.74,toneladas,0.8,2066890965,Gestor autorizado,REG-2345-002
8/18/2025 8:59:27,rrubio.acuicultura@hotmail.com,ACUICULTURA RUBIO S.A.C,20678912345,Establecimiento_3_2345,Residuos solidos,247.44,m3,0.8,2052698946,Dispositor final,REG-2345-001
8/18/2025 8:59:27,rrubio.acuicultura@hotmail.com,ACUICULTURA RUBIO S.A.C,20678912345,Establecimiento_3_2345,Lodos,318.49,toneladas,0.8,2040757494,Dispositor final,REG-2345-002
8/18/2025 8:59:27,rrubio.acuicultura@hotmail.com,ACUICULTURA RUBIO S.A.C,20678912345,Establecimiento_3_2345,Materiales varios,90.64,m3,1.0,2056517811,Reciclador,REG-2345-003
8/18/2025 8:59:27,rrubio.acuicultura@hotmail.com,ACUICULTURA RUBIO S.A.C,20678912345,Establecimiento_4_2345,Residuos solidos,63.3,m3,1.1,2054566372,Reciclador,REG-2345-001
8/18/2025 8:59:27,rrubio.acuicultura@hotmail.com,ACUICULTURA RUBIO S.A.C,20678912345,Establecimiento_4_2345,Lodos,274.75,m3,1.0,2066848044,Gestor autorizado,REG-2345-002
8/18/2025 8:59:27,rrubio.acuicultura@hotmail.com,ACUICULTURA RUBIO S.A.C,20678912345,Establecimiento_4_2345,Materiales varios,182.18,toneladas,1.0,2043649208,Dispositor final,REG-2345-003
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_1_3456,Residuos solidos,295.73,kg,0.8,2093909877,Reciclador,REG-3456-001
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_1_3456,Lodos,331.2,toneladas,0.8,2095190497,Reciclador,REG-3456-002
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_2_3456,Residuos solidos,453.47,toneladas,1.1,2036768489,Reciclador,REG-3456-001
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_2_3456,Lodos,329.03,kg,0.8,2030340318,Gestor autorizado,REG-3456-002
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_3_3456,Residuos solidos,359.57,toneladas,1.1,2051776054,Reciclador,REG-3456-001
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_3_3456,Lodos,343.52,kg,1.1,2080717221,Gestor autorizado,REG-3456-002
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_3_3456,Materiales varios,228.11,m3,0.8,2019258000,Dispositor final,REG-3456-003
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_4_3456,Residuos solidos,379.36,toneladas,1.0,2081543206,Reciclador,REG-3456-001
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_4_3456,Lodos,57.53,m3,1.0,2021207526,Reciclador,REG-3456-002
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_5_3456,Residuos solidos,177.42,m3,1.0,2031228385,Reciclador,REG-3456-001
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_5_3456,Lodos,174.57,kg,0.8,2043096369,Reciclador,REG-3456-002
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_5_3456,Materiales varios,421.11,kg,0.8,2075728709,Gestor autorizado,REG-3456-003
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_6_3456,Residuos solidos,146.5,toneladas,1.0,2039113191,Reciclador,REG-3456-001
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_6_3456,Lodos,310.01,kg,0.8,2013058069,Gestor autorizado,REG-3456-002
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_7_3456,Residuos solidos,351.35,kg,0.8,2055148821,Dispositor final,REG-3456-001
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_7_3456,Lodos,349.83,toneladas,0.8,2020338827,Reciclador,REG-3456-002
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_7_3456,Materiales varios,220.95,kg,1.1,2027537681,Dispositor final,REG-3456-003
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_8_3456,Residuos solidos,271.02,kg,0.8,2043573765,Dispositor final,REG-3456-001
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_8_3456,Lodos,281.77,toneladas,1.1,2062603768,Gestor autorizado,REG-3456-002
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_8_3456,Materiales varios,485.83,toneladas,0.8,2065228855,Reciclador,REG-3456-003
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_9_3456,Residuos solidos,147.59,kg,1.0,2043011989,Gestor autorizado,REG-3456-001
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_9_3456,Lodos,350.68,toneladas,1.1,2045122753,Gestor autorizado,REG-3456-002
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_9_3456,Materiales varios,353.49,kg,1.1,2096057185,Gestor autorizado,REG-3456-003
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_10_3456,Residuos solidos,185.14,kg,1.0,2059488135,Gestor autorizado,REG-3456-001
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_10_3456,Lodos,41.91,kg,1.1,2033658243,Dispositor final,REG-3456-002
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_11_3456,Residuos solidos,415.96,m3,0.8,2042647941,Reciclador,REG-3456-001
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_11_3456,Lodos,339.14,m3,0.8,2033884215,Dispositor final,REG-3456-002
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_11_3456,Materiales varios,21.0,toneladas,0.8,2056269507,Gestor autorizado,REG-3456-003
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_12_3456,Residuos solidos,196.54,toneladas,1.0,2061499972,Dispositor final,REG-3456-001
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_12_3456,Lodos,403.16,m3,1.1,2082152883,Dispositor final,REG-3456-002
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_13_3456,Residuos solidos,460.34,kg,1.0,2065375969,Reciclador,REG-3456-001
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_13_3456,Lodos,364.55,toneladas,0.8,2067989440,Gestor autorizado,REG-3456-002
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_14_3456,Residuos solidos,291.14,toneladas,0.8,2046771212,Gestor autorizado,REG-3456-001
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_14_3456,Lodos,29.54,toneladas,0.8,2075690583,Gestor autorizado,REG-3456-002
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_14_3456,Materiales varios,487.3,kg,1.0,2044818750,Gestor autorizado,REG-3456-003
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_15_3456,Residuos solidos,286.41,m3,0.8,2020847861,Gestor autorizado,REG-3456-001
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_15_3456,Lodos,115.89,toneladas,1.0,2022073002,Gestor autorizado,REG-3456-002
8/20/2025 17:43:19,ttorres.miel@gmail.com,APICOLA TORRES S.R.L,20891234567,Establecimiento_1_4567,Residuos solidos,235.3,toneladas,1.1,2014829415,Reciclador,REG-4567-001
8/20/2025 17:43:19,ttorres.miel@gmail.com,APICOLA TORRES S.R.L,20891234567,Establecimiento_1_4567,Lodos,51.45,toneladas,1.1,2063652069,Dispositor final,REG-4567-002
8/20/2025 17:43:19,ttorres.miel@gmail.com,APICOLA TORRES S.R.L,20891234567,Establecimiento_2_4567,Residuos solidos,419.16,toneladas,1.0,2065421331,Gestor autorizado,REG-4567-001
8/20/2025 17:43:19,ttorres.miel@gmail.com,APICOLA TORRES S.R.L,20891234567,Establecimiento_2_4567,Lodos,214.03,m3,1.0,2024787144,Dispositor final,REG-4567-002
8/20/2025 17:43:19,ttorres.miel@gmail.com,APICOLA TORRES S.R.L,20891234567,Establecimiento_3_4567,Residuos solidos,220.37,m3,1.1,2098212833,Dispositor final,REG-4567-001
8/20/2025 17:43:19,ttorres.miel@gmail.com,APICOLA TORRES S.R.L,20891234567,Establecimiento_3_4567,Lodos,446.81,kg,0.8,2034865883,Gestor autorizado,REG-4567-002
8/20/2025 17:43:19,ttorres.miel@gmail.com,APICOLA TORRES S.R.L,20891234567,Establecimiento_3_4567,Materiales varios,311.36,kg,1.1,2058915114,Reciclador,REG-4567-003
8/20/2025 17:43:19,ttorres.miel@gmail.com,APICOLA TORRES S.R.L,20891234567,Establecimiento_4_4567,Residuos solidos,464.16,m3,0.8,2082891290,Gestor autorizado,REG-4567-001
8/20/2025 17:43:19,ttorres.miel@gmail.com,APICOLA TORRES S.R.L,20891234567,Establecimiento_4_4567,Lodos,77.99,m3,1.1,2068521966,Dispositor final,REG-4567-002
8/20/2025 17:43:19,ttorres.miel@gmail.com,APICOLA TORRES S.R.L,20891234567,Establecimiento_5_4567,Residuos solidos,246.42,kg,1.1,2097952217,Gestor autorizado,REG-4567-001
8/20/2025 17:43:19,ttorres.miel@gmail.com,APICOLA TORRES S.R.L,20891234567,Establecimiento_5_4567,Lodos,331.92,m3,1.1,2024525124,Reciclador,REG-4567-002
8/20/2025 17:43:19,ttorres.miel@gmail.com,APICOLA TORRES S.R.L,20891234567,Establecimiento_6_4567,Residuos solidos,437.84,m3,1.1,2072284114,Reciclador,REG-4567-001
8/20/2025 17:43:19,ttorres.miel@gmail.com,APICOLA TORRES S.R.L,20891234567,Establecimiento_6_4567,Lodos,72.98,kg,1.1,2069993529,Gestor autorizado,REG-4567-002
8/20/2025 17:43:19,ttorres.miel@gmail.com,APICOLA TORRES S.R.L,20891234567,Establecimiento_6_4567,Materiales varios,408.84,toneladas,0.8,2069908538,Dispositor final,REG-4567-003
8/21/2025 14:09:32,uzamora.flores@outlook.com,FLORICULTURA ZAMORA S.A.C,20912345678,Establecimiento_1_5678,Residuos solidos,338.67,kg,1.1,2061604054,Reciclador,REG-5678-001
8/21/2025 14:09:32,uzamora.flores@outlook.com,FLORICULTURA ZAMORA S.A.C,20912345678,Establecimiento_1_5678,Lodos,185.97,m3,1.1,2079991291,Dispositor final,REG-5678-002
8/21/2025 14:09:32,uzamora.flores@outlook.com,FLORICULTURA ZAMORA S.A.C,20912345678,Establecimiento_1_5678,Materiales varios,484.04,toneladas,0.8,2064222812,Dispositor final,REG-5678-003
8/21/2025 14:09:32,uzamora.flores@outlook.com,FLORICULTURA ZAMORA S.A.C,20912345678,Establecimiento_2_5678,Residuos solidos,423.85,toneladas,1.0,2053372523,Reciclador,REG-5678-001
8/21/2025 14:09:32,uzamora.flores@outlook.com,FLORICULTURA ZAMORA S.A.C,20912345678,Establecimiento_2_5678,Lodos,167.53,toneladas,1.0,2037011492,Dispositor final,REG-5678-002
8/22/2025 10:37:48,vpacheco.vivero@hotmail.com,VIVEROS PACHECO S.A,20123456789,Establecimiento_1_6789,Residuos solidos,306.45,toneladas,1.0,2097804620,Gestor autorizado,REG-6789-001
8/22/2025 10:37:48,vpacheco.vivero@hotmail.com,VIVEROS PACHECO S.A,20123456789,Establecimiento_1_6789,Lodos,371.98,kg,0.8,2055258961,Dispositor final,REG-6789-002
8/22/2025 10:37:48,vpacheco.vivero@hotmail.com,VIVEROS PACHECO S.A,20123456789,Establecimiento_1_6789,Materiales varios,88.34,toneladas,1.1,2070462863,Dispositor final,REG-6789-003
8/22/2025 10:37:48,vpacheco.vivero@hotmail.com,VIVEROS PACHECO S.A,20123456789,Establecimiento_2_6789,Residuos solidos,258.4,kg,1.1,2072834237,Gestor autorizado,REG-6789-001
8/22/2025 10:37:48,vpacheco.vivero@hotmail.com,VIVEROS PACHECO S.A,20123456789,Establecimiento_2_6789,Lodos,381.04,m3,0.8,2087960586,Gestor autorizado,REG-6789-002
8/22/2025 10:37:48,vpacheco.vivero@hotmail.com,VIVEROS PACHECO S.A,20123456789,Establecimiento_2_6789,Materiales varios,374.5,kg,1.1,2084371322,Dispositor final,REG-6789-003
8/22/2025 10:37:48,vpacheco.vivero@hotmail.com,VIVEROS PACHECO S.A,20123456789,Establecimiento_3_6789,Residuos solidos,160.38,toneladas,1.1,2011034183,Reciclador,REG-6789-001
8/22/2025 10:37:48,vpacheco.vivero@hotmail.com,VIVEROS PACHECO S.A,20123456789,Establecimiento_3_6789,Lodos,80.96,m3,1.1,2062433569,Dispositor final,REG-6789-002
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_1_7891,Residuos solidos,495.39,m3,0.8,2042307934,Dispositor final,REG-7891-001
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_1_7891,Lodos,195.07,toneladas,1.0,2018709824,Dispositor final,REG-7891-002
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_1_7891,Materiales varios,459.89,toneladas,1.0,2047073363,Reciclador,REG-7891-003
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_2_7891,Residuos solidos,416.28,m3,1.1,2030277015,Gestor autorizado,REG-7891-001
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_2_7891,Lodos,495.96,kg,0.8,2061811827,Dispositor final,REG-7891-002
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_2_7891,Materiales varios,185.18,toneladas,1.0,2097824943,Dispositor final,REG-7891-003
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_3_7891,Residuos solidos,406.53,m3,0.8,2022980160,Reciclador,REG-7891-001
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_3_7891,Lodos,344.88,toneladas,1.0,2029509186,Dispositor final,REG-7891-002
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_3_7891,Materiales varios,284.02,kg,1.1,2061533646,Reciclador,REG-7891-003
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_4_7891,Residuos solidos,240.41,m3,1.1,2051986093,Reciclador,REG-7891-001
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_4_7891,Lodos,79.02,kg,0.8,2032483860,Reciclador,REG-7891-002
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_5_7891,Residuos solidos,50.87,toneladas,0.8,2015645795,Gestor autorizado,REG-7891-001
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_5_7891,Lodos,17.74,m3,1.1,2074303031,Gestor autorizado,REG-7891-002
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_6_7891,Residuos solidos,118.5,toneladas,1.1,2063873473,Reciclador,REG-7891-001
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_6_7891,Lodos,74.7,kg,1.0,2076673861,Reciclador,REG-7891-002
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_7_7891,Residuos solidos,422.27,kg,0.8,2056298499,Dispositor final,REG-7891-001
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_7_7891,Lodos,413.35,m3,1.1,2068066379,Gestor autorizado,REG-7891-002
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_7_7891,Materiales varios,433.18,toneladas,1.1,2020239771,Gestor autorizado,REG-7891-003
8/24/2025 9:41:51,xvillareal.arena@yahoo.com,ARENERA VILLAREAL S.A.C,20345678912,Establecimiento_1_8912,Residuos solidos,123.51,kg,1.0,2053948803,Gestor autorizado,REG-8912-001
8/24/2025 9:41:51,xvillareal.arena@yahoo.com,ARENERA VILLAREAL S.A.C,20345678912,Establecimiento_1_8912,Lodos,218.18,kg,1.1,2054330228,Dispositor final,REG-8912-002
8/24/2025 9:41:51,xvillareal.arena@yahoo.com,ARENERA VILLAREAL S.A.C,20345678912,Establecimiento_1_8912,Materiales varios,143.32,kg,0.8,2085364372,Reciclador,REG-8912-003
8/24/2025 9:41:51,xvillareal.arena@yahoo.com,ARENERA VILLAREAL S.A.C,20345678912,Establecimiento_2_8912,Residuos solidos,167.51,m3,1.0,2044754160,Reciclador,REG-8912-001
8/24/2025 9:41:51,xvillareal.arena@yahoo.com,ARENERA VILLAREAL S.A.C,20345678912,Establecimiento_2_8912,Lodos,416.92,toneladas,0.8,2078620067,Dispositor final,REG-8912-002
8/24/2025 9:41:51,xvillareal.arena@yahoo.com,ARENERA VILLAREAL S.A.C,20345678912,Establecimiento_3_8912,Residuos solidos,248.23,toneladas,1.0,2053881652,Reciclador,REG-8912-001
8/24/2025 9:41:51,xvillareal.arena@yahoo.com,ARENERA VILLAREAL S.A.C,20345678912,Establecimiento_3_8912,Lodos,358.16,toneladas,1.1,2015557590,Dispositor final,REG-8912-002
8/24/2025 9:41:51,xvillareal.arena@yahoo.com,ARENERA VILLAREAL S.A.C,20345678912,Establecimiento_3_8912,Materiales varios,20.16,toneladas,1.1,2056366290,Gestor autorizado,REG-8912-003
8/24/2025 9:41:51,xvillareal.arena@yahoo.com,ARENERA VILLAREAL S.A.C,20345678912,Establecimiento_4_8912,Residuos solidos,283.24,kg,1.1,2098973936,Gestor autorizado,REG-8912-001
8/24/2025 9:41:51,xvillareal.arena@yahoo.com,ARENERA VILLAREAL S.A.C,20345678912,Establecimiento_4_8912,Lodos,226.62,kg,1.0,2010434658,Reciclador,REG-8912-002
8/24/2025 9:41:51,xvillareal.arena@yahoo.com,ARENERA VILLAREAL S.A.C,20345678912,Establecimiento_4_8912,Materiales varios,463.8,kg,1.1,2034256505,Gestor autorizado,REG-8912-003
8/25/2025 13:16:14,ychavez.grava@outlook.com,GRAVERA CHAVEZ S.A,20456789123,Establecimiento_1_9123,Residuos solidos,420.61,toneladas,1.1,2073217640,Dispositor final,REG-9123-001
8/25/2025 13:16:14,ychavez.grava@outlook.com,GRAVERA CHAVEZ S.A,20456789123,Establecimiento_1_9123,Lodos,174.05,kg,0.8,2069894323,Dispositor final,REG-9123-002
8/25/2025 13:16:14,ychavez.grava@outlook.com,GRAVERA CHAVEZ S.A,20456789123,Establecimiento_2_9123,Residuos solidos,167.18,toneladas,1.1,2075753142,Dispositor final,REG-9123-001
8/25/2025 13:16:14,ychavez.grava@outlook.com,GRAVERA CHAVEZ S.A,20456789123,Establecimiento_2_9123,Lodos,20.21,toneladas,0.8,2063285665,Dispositor final,REG-9123-002
8/26/2025 11:52:37,zsoto.granito@gmail.com,GRANITERIA SOTO S.R.L,20567891234,Establecimiento_1_1234,Residuos solidos,208.12,toneladas,1.1,2056156762,Gestor autorizado,REG-1234-001
8/26/2025 11:52:37,zsoto.granito@gmail.com,GRANITERIA SOTO S.R.L,20567891234,Establecimiento_1_1234,Lodos,392.3,m3,1.1,2067499496,Gestor autorizado,REG-1234-002
8/26/2025 11:52:37,zsoto.granito@gmail.com,GRANITERIA SOTO S.R.L,20567891234,Establecimiento_1_1234,Materiales varios,159.65,kg,1.1,2079619271,Reciclador,REG-1234-003
8/27/2025 15:29:58,abravo.ceramica@hotmail.com,CERAMICA ARTESANAL BRAVO S.A.C,20678912345,Establecimiento_1_2345,Polvos de horno,374.18,m3,1.4,2041862458,Dispositor final,REG-2345-001
8/27/2025 15:29:58,abravo.ceramica@hotmail.com,CERAMICA ARTESANAL BRAVO S.A.C,20678912345,Establecimiento_1_2345,Escorias,102.27,kg,1.3,2047749264,Gestor autorizado,REG-2345-002
8/28/2025 8:56:13,bcampos.ladrillos@yahoo.com,LADRILLERA CAMPOS S.A,20789123456,Establecimiento_1_3456,Polvos de horno,23.62,kg,0.9,2024892642,Gestor autorizado,REG-3456-001
8/28/2025 8:56:13,bcampos.ladrillos@yahoo.com,LADRILLERA CAMPOS S.A,20789123456,Establecimiento_1_3456,Escorias,164.82,kg,1.4,2010821847,Reciclador,REG-3456-002
8/28/2025 8:56:13,bcampos.ladrillos@yahoo.com,LADRILLERA CAMPOS S.A,20789123456,Establecimiento_1_3456,Material refractario,51.3,toneladas,1.4,2026556376,Reciclador,REG-3456-003
8/28/2025 8:56:13,bcampos.ladrillos@yahoo.com,LADRILLERA CAMPOS S.A,20789123456,Establecimiento_2_3456,Polvos de horno,80.01,kg,1.3,2061182547,Dispositor final,REG-3456-001
8/28/2025 8:56:13,bcampos.ladrillos@yahoo.com,LADRILLERA CAMPOS S.A,20789123456,Establecimiento_2_3456,Escorias,26.67,toneladas,1.3,2033640623,Reciclador,REG-3456-002
8/28/2025 8:56:13,bcampos.ladrillos@yahoo.com,LADRILLERA CAMPOS S.A,20789123456,Establecimiento_3_3456,Polvos de horno,110.71,m3,1.3,2090738154,Gestor autorizado,REG-3456-001
8/28/2025 8:56:13,bcampos.ladrillos@yahoo.com,LADRILLERA CAMPOS S.A,20789123456,Establecimiento_3_3456,Escorias,23.96,m3,1.4,2049818331,Dispositor final,REG-3456-002
8/28/2025 8:56:13,bcampos.ladrillos@yahoo.com,LADRILLERA CAMPOS S.A,20789123456,Establecimiento_3_3456,Material refractario,391.26,kg,0.9,2086531501,Reciclador,REG-3456-003
8/29/2025 12:23:46,cguerrero.tejas@gmail.com,TEJERA GUERRERO S.R.L,20891234567,Establecimiento_1_4567,Polvos de horno,393.88,toneladas,1.4,2088869575,Dispositor final,REG-4567-001
8/29/2025 12:23:46,cguerrero.tejas@gmail.com,TEJERA GUERRERO S.R.L,20891234567,Establecimiento_1_4567,Escorias,189.1,kg,0.9,2085748339,Reciclador,REG-4567-002
8/29/2025 12:23:46,cguerrero.tejas@gmail.com,TEJERA GUERRERO S.R.L,20891234567,Establecimiento_2_4567,Polvos de horno,80.38,kg,1.3,2083510071,Gestor autorizado,REG-4567-001
