FECHA,CORREO,RAZON_SOCIAL,NUMERO_RUC,NOMBRE_ESTABLECIMIENTO,HC5-Sustancia,HC5-Cuerpo_receptor,HC5-Nombre_cuerpo,HC5-Unidad,HC5-Cantidad,HC5-Metodo_calculo
8/15/2025 13:51:23,ohuanca.ganaderia@yahoo.com,GANADERA HUANCA S.A.C,20345678912,Establecimiento_5_8912,CO2,Atmosfera,Fuente_3,kg/ano,29571.35,Monitoreo
8/15/2025 13:51:23,ohuanca.ganaderia@yahoo.com,GANADERA HUANCA S.A.C,20345678912,Establecimiento_5_8912,CO2,Suelo,Fuente_2,kg/ano,23766.23,Factor de emision
8/15/2025 13:51:23,ohuanca.ganaderia@yahoo.com,GANADERA HUANCA S.A.C,20345678912,Establecimiento_5_8912,CO2,Atmosfera,Fuente_1,ton/ano,32733.41,Monitoreo
8/15/2025 13:51:23,ohuanca.ganaderia@yahoo.com,GANADERA HUANCA S.A.C,20345678912,Establecimiento_6_8912,PM2.5,Agua,Fuente_3,kg/ano,10010.56,Monitoreo
8/15/2025 13:51:23,ohuanca.ganaderia@yahoo.com,GANADERA HUANCA S.A.C,20345678912,Establecimiento_6_8912,CO,Agua,Fuente_1,kg/ano,46147.51,Monitoreo
8/15/2025 13:51:23,ohuanca.ganaderia@yahoo.com,GANADERA HUANCA S.A.C,20345678912,Establecimiento_6_8912,PM2.5,Agua,Fuente_4,kg/ano,20291.53,Balance masico
8/15/2025 13:51:23,ohuanca.ganaderia@yahoo.com,GANADERA HUANCA S.A.C,20345678912,Establecimiento_7_8912,CO2,Atmosfera,Fuente_1,kg/ano,28993.36,Factor de emision
8/15/2025 13:51:23,ohuanca.ganaderia@yahoo.com,GANADERA HUANCA S.A.C,20345678912,Establecimiento_7_8912,PM2.5,Agua,Fuente_2,ton/ano,5406.89,Monitoreo
8/15/2025 13:51:23,ohuanca.ganaderia@yahoo.com,GANADERA HUANCA S.A.C,20345678912,Establecimiento_8_8912,CO,Agua,Fuente_4,ton/ano,1577.44,Balance masico
8/15/2025 13:51:23,ohuanca.ganaderia@yahoo.com,GANADERA HUANCA S.A.C,20345678912,Establecimiento_8_8912,CO,Atmosfera,Fuente_1,kg/ano,23191.9,Factor de emision
8/15/2025 13:51:23,ohuanca.ganaderia@yahoo.com,GANADERA HUANCA S.A.C,20345678912,Establecimiento_8_8912,CO2,Suelo,Fuente_3,kg/ano,31056.03,Factor de emision
8/16/2025 11:18:46,pcarrasco.avicultura@outlook.com,AVICOLA CARRASCO S.A,20456789123,Establecimiento_1_9123,CO,Atmosfera,Fuente_1,ton/ano,1286.28,Monitoreo
8/16/2025 11:18:46,pcarrasco.avicultura@outlook.com,AVICOLA CARRASCO S.A,20456789123,Establecimiento_1_9123,CO,Atmosfera,Fuente_1,kg/ano,3093.54,Factor de emision
8/16/2025 11:18:46,pcarrasco.avicultura@outlook.com,AVICOLA CARRASCO S.A,20456789123,Establecimiento_1_9123,CO,Agua,Fuente_1,ton/ano,30393.11,Balance masico
8/16/2025 11:18:46,pcarrasco.avicultura@outlook.com,AVICOLA CARRASCO S.A,20456789123,Establecimiento_2_9123,PM2.5,Agua,Fuente_2,kg/ano,35822.04,Balance masico
8/16/2025 11:18:46,pcarrasco.avicultura@outlook.com,AVICOLA CARRASCO S.A,20456789123,Establecimiento_2_9123,CO,Suelo,Fuente_2,kg/ano,28372.72,Monitoreo
8/16/2025 11:18:46,pcarrasco.avicultura@outlook.com,AVICOLA CARRASCO S.A,20456789123,Establecimiento_2_9123,PM2.5,Suelo,Fuente_5,kg/ano,22775.26,Balance masico
8/16/2025 11:18:46,pcarrasco.avicultura@outlook.com,AVICOLA CARRASCO S.A,20456789123,Establecimiento_3_9123,CO2,Suelo,Fuente_4,kg/ano,30092.06,Balance masico
8/16/2025 11:18:46,pcarrasco.avicultura@outlook.com,AVICOLA CARRASCO S.A,20456789123,Establecimiento_3_9123,CO,Agua,Fuente_1,ton/ano,14911.19,Monitoreo
8/16/2025 11:18:46,pcarrasco.avicultura@outlook.com,AVICOLA CARRASCO S.A,20456789123,Establecimiento_3_9123,CO,Agua,Fuente_1,ton/ano,14720.21,Factor de emision
8/16/2025 11:18:46,pcarrasco.avicultura@outlook.com,AVICOLA CARRASCO S.A,20456789123,Establecimiento_4_9123,PM2.5,Suelo,Fuente_4,kg/ano,47728.87,Balance masico
8/16/2025 11:18:46,pcarrasco.avicultura@outlook.com,AVICOLA CARRASCO S.A,20456789123,Establecimiento_4_9123,CO2,Atmosfera,Fuente_3,kg/ano,29679.46,Balance masico
8/16/2025 11:18:46,pcarrasco.avicultura@outlook.com,AVICOLA CARRASCO S.A,20456789123,Establecimiento_5_9123,CO,Atmosfera,Fuente_3,ton/ano,11519.01,Monitoreo
8/16/2025 11:18:46,pcarrasco.avicultura@outlook.com,AVICOLA CARRASCO S.A,20456789123,Establecimiento_5_9123,CO,Suelo,Fuente_4,ton/ano,31830.49,Monitoreo
8/16/2025 11:18:46,pcarrasco.avicultura@outlook.com,AVICOLA CARRASCO S.A,20456789123,Establecimiento_5_9123,CO2,Atmosfera,Fuente_2,ton/ano,19751.7,Monitoreo
8/17/2025 15:34:11,qdelgado.pesca@gmail.com,PESQUERA DELGADO S.R.L,20567891234,Establecimiento_1_1234,CO2,Agua,Fuente_5,ton/ano,10920.42,Monitoreo
8/17/2025 15:34:11,qdelgado.pesca@gmail.com,PESQUERA DELGADO S.R.L,20567891234,Establecimiento_1_1234,CO,Suelo,Fuente_1,kg/ano,10354.01,Balance masico
8/17/2025 15:34:11,qdelgado.pesca@gmail.com,PESQUERA DELGADO S.R.L,20567891234,Establecimiento_1_1234,PM2.5,Atmosfera,Fuente_2,ton/ano,29900.35,Factor de emision
8/17/2025 15:34:11,qdelgado.pesca@gmail.com,PESQUERA DELGADO S.R.L,20567891234,Establecimiento_2_1234,CO2,Atmosfera,Fuente_2,ton/ano,17095.47,Monitoreo
8/17/2025 15:34:11,qdelgado.pesca@gmail.com,PESQUERA DELGADO S.R.L,20567891234,Establecimiento_2_1234,PM2.5,Agua,Fuente_4,kg/ano,33002.19,Monitoreo
8/17/2025 15:34:11,qdelgado.pesca@gmail.com,PESQUERA DELGADO S.R.L,20567891234,Establecimiento_3_1234,CO2,Agua,Fuente_4,ton/ano,33457.78,Balance masico
8/17/2025 15:34:11,qdelgado.pesca@gmail.com,PESQUERA DELGADO S.R.L,20567891234,Establecimiento_3_1234,CO2,Atmosfera,Fuente_1,kg/ano,26793.67,Monitoreo
8/17/2025 15:34:11,qdelgado.pesca@gmail.com,PESQUERA DELGADO S.R.L,20567891234,Establecimiento_3_1234,PM2.5,Agua,Fuente_1,kg/ano,48657.14,Monitoreo
8/18/2025 8:59:27,rrubio.acuicultura@hotmail.com,ACUICULTURA RUBIO S.A.C,20678912345,Establecimiento_1_2345,CO,Agua,Fuente_3,kg/ano,46322.04,Balance masico
8/18/2025 8:59:27,rrubio.acuicultura@hotmail.com,ACUICULTURA RUBIO S.A.C,20678912345,Establecimiento_1_2345,CO,Agua,Fuente_3,ton/ano,26428.22,Balance masico
8/18/2025 8:59:27,rrubio.acuicultura@hotmail.com,ACUICULTURA RUBIO S.A.C,20678912345,Establecimiento_2_2345,PM2.5,Atmosfera,Fuente_3,kg/ano,13925.83,Factor de emision
8/18/2025 8:59:27,rrubio.acuicultura@hotmail.com,ACUICULTURA RUBIO S.A.C,20678912345,Establecimiento_2_2345,CO2,Suelo,Fuente_5,kg/ano,26532.64,Balance masico
8/18/2025 8:59:27,rrubio.acuicultura@hotmail.com,ACUICULTURA RUBIO S.A.C,20678912345,Establecimiento_2_2345,CO2,Agua,Fuente_4,ton/ano,5374.72,Factor de emision
8/18/2025 8:59:27,rrubio.acuicultura@hotmail.com,ACUICULTURA RUBIO S.A.C,20678912345,Establecimiento_3_2345,PM2.5,Suelo,Fuente_3,ton/ano,41315.34,Balance masico
8/18/2025 8:59:27,rrubio.acuicultura@hotmail.com,ACUICULTURA RUBIO S.A.C,20678912345,Establecimiento_3_2345,CO,Agua,Fuente_1,kg/ano,24940.93,Monitoreo
8/18/2025 8:59:27,rrubio.acuicultura@hotmail.com,ACUICULTURA RUBIO S.A.C,20678912345,Establecimiento_3_2345,PM2.5,Atmosfera,Fuente_3,kg/ano,20737.43,Monitoreo
8/18/2025 8:59:27,rrubio.acuicultura@hotmail.com,ACUICULTURA RUBIO S.A.C,20678912345,Establecimiento_4_2345,PM2.5,Agua,Fuente_1,ton/ano,22104.6,Factor de emision
8/18/2025 8:59:27,rrubio.acuicultura@hotmail.com,ACUICULTURA RUBIO S.A.C,20678912345,Establecimiento_4_2345,CO,Agua,Fuente_2,kg/ano,42447.17,Factor de emision
8/18/2025 8:59:27,rrubio.acuicultura@hotmail.com,ACUICULTURA RUBIO S.A.C,20678912345,Establecimiento_4_2345,CO2,Atmosfera,Fuente_3,ton/ano,20711.82,Monitoreo
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_1_3456,PM2.5,Suelo,Fuente_4,kg/ano,21022.07,Balance masico
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_1_3456,CO,Suelo,Fuente_1,ton/ano,38590.55,Monitoreo
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_2_3456,CO,Agua,Fuente_5,kg/ano,14696.5,Balance masico
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_2_3456,CO,Agua,Fuente_5,kg/ano,18457.17,Factor de emision
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_3_3456,PM2.5,Agua,Fuente_3,ton/ano,34437.19,Balance masico
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_3_3456,PM2.5,Suelo,Fuente_4,kg/ano,37245.81,Monitoreo
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_4_3456,CO2,Agua,Fuente_4,ton/ano,33864.42,Balance masico
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_4_3456,CO2,Suelo,Fuente_3,ton/ano,48218.18,Balance masico
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_4_3456,CO2,Atmosfera,Fuente_4,ton/ano,47589.05,Factor de emision
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_5_3456,CO2,Agua,Fuente_2,kg/ano,46403.38,Factor de emision
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_5_3456,CO2,Suelo,Fuente_3,kg/ano,29151.72,Monitoreo
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_6_3456,CO2,Atmosfera,Fuente_3,kg/ano,39211.8,Monitoreo
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_6_3456,PM2.5,Agua,Fuente_3,kg/ano,21313.28,Factor de emision
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_6_3456,PM2.5,Suelo,Fuente_2,kg/ano,31459.04,Balance masico
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_7_3456,CO,Agua,Fuente_5,kg/ano,40130.96,Monitoreo
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_7_3456,PM2.5,Agua,Fuente_4,kg/ano,7620.13,Monitoreo
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_7_3456,PM2.5,Agua,Fuente_3,ton/ano,8022.22,Monitoreo
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_8_3456,PM2.5,Suelo,Fuente_2,kg/ano,36950.78,Factor de emision
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_8_3456,CO,Atmosfera,Fuente_4,ton/ano,15781.6,Balance masico
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_9_3456,CO,Suelo,Fuente_1,ton/ano,44750.1,Factor de emision
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_9_3456,PM2.5,Agua,Fuente_1,kg/ano,21401.55,Factor de emision
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_10_3456,CO,Atmosfera,Fuente_4,ton/ano,43345.81,Balance masico
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_10_3456,CO,Agua,Fuente_3,kg/ano,48069.92,Monitoreo
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_11_3456,CO2,Suelo,Fuente_1,kg/ano,25832.87,Factor de emision
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_11_3456,CO,Agua,Fuente_2,ton/ano,41128.01,Balance masico
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_12_3456,CO,Agua,Fuente_4,kg/ano,19345.47,Balance masico
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_12_3456,CO,Atmosfera,Fuente_5,kg/ano,13447.94,Factor de emision
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_12_3456,PM2.5,Atmosfera,Fuente_1,kg/ano,28706.34,Factor de emision
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_13_3456,CO2,Agua,Fuente_4,kg/ano,17177.73,Balance masico
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_13_3456,PM2.5,Suelo,Fuente_5,ton/ano,48165.71,Monitoreo
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_13_3456,PM2.5,Suelo,Fuente_1,ton/ano,48698.35,Factor de emision
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_14_3456,CO2,Suelo,Fuente_5,kg/ano,2733.98,Monitoreo
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_14_3456,CO,Agua,Fuente_1,ton/ano,18914.31,Monitoreo
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_14_3456,CO,Agua,Fuente_3,kg/ano,26437.7,Balance masico
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_15_3456,CO,Agua,Fuente_4,ton/ano,33287.57,Monitoreo
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_15_3456,PM2.5,Suelo,Fuente_1,ton/ano,41930.73,Balance masico
8/19/2025 12:26:54,ssaldaña.forestal@yahoo.com,FORESTAL SALDAÑA S.A,20789123456,Establecimiento_15_3456,PM2.5,Atmosfera,Fuente_3,kg/ano,25280.72,Factor de emision
8/20/2025 17:43:19,ttorres.miel@gmail.com,APICOLA TORRES S.R.L,20891234567,Establecimiento_1_4567,CO2,Atmosfera,Fuente_2,ton/ano,4246.25,Factor de emision
8/20/2025 17:43:19,ttorres.miel@gmail.com,APICOLA TORRES S.R.L,20891234567,Establecimiento_1_4567,PM2.5,Suelo,Fuente_5,kg/ano,38123.18,Monitoreo
8/20/2025 17:43:19,ttorres.miel@gmail.com,APICOLA TORRES S.R.L,20891234567,Establecimiento_2_4567,PM2.5,Suelo,Fuente_1,kg/ano,38584.83,Monitoreo
8/20/2025 17:43:19,ttorres.miel@gmail.com,APICOLA TORRES S.R.L,20891234567,Establecimiento_2_4567,CO,Atmosfera,Fuente_3,ton/ano,4890.07,Factor de emision
8/20/2025 17:43:19,ttorres.miel@gmail.com,APICOLA TORRES S.R.L,20891234567,Establecimiento_3_4567,CO,Suelo,Fuente_4,ton/ano,15219.63,Factor de emision
8/20/2025 17:43:19,ttorres.miel@gmail.com,APICOLA TORRES S.R.L,20891234567,Establecimiento_3_4567,PM2.5,Agua,Fuente_4,ton/ano,43128.13,Factor de emision
8/20/2025 17:43:19,ttorres.miel@gmail.com,APICOLA TORRES S.R.L,20891234567,Establecimiento_4_4567,CO,Suelo,Fuente_3,kg/ano,16791.45,Balance masico
8/20/2025 17:43:19,ttorres.miel@gmail.com,APICOLA TORRES S.R.L,20891234567,Establecimiento_4_4567,PM2.5,Agua,Fuente_3,kg/ano,14096.07,Factor de emision
8/20/2025 17:43:19,ttorres.miel@gmail.com,APICOLA TORRES S.R.L,20891234567,Establecimiento_4_4567,CO,Atmosfera,Fuente_1,kg/ano,32701.41,Balance masico
8/20/2025 17:43:19,ttorres.miel@gmail.com,APICOLA TORRES S.R.L,20891234567,Establecimiento_5_4567,CO,Agua,Fuente_3,kg/ano,5094.94,Monitoreo
8/20/2025 17:43:19,ttorres.miel@gmail.com,APICOLA TORRES S.R.L,20891234567,Establecimiento_5_4567,CO2,Atmosfera,Fuente_4,kg/ano,43197.02,Monitoreo
8/20/2025 17:43:19,ttorres.miel@gmail.com,APICOLA TORRES S.R.L,20891234567,Establecimiento_6_4567,CO2,Suelo,Fuente_4,kg/ano,23204.39,Factor de emision
8/20/2025 17:43:19,ttorres.miel@gmail.com,APICOLA TORRES S.R.L,20891234567,Establecimiento_6_4567,PM2.5,Suelo,Fuente_3,ton/ano,20645.61,Balance masico
8/21/2025 14:09:32,uzamora.flores@outlook.com,FLORICULTURA ZAMORA S.A.C,20912345678,Establecimiento_1_5678,CO2,Agua,Fuente_1,ton/ano,39928.56,Balance masico
8/21/2025 14:09:32,uzamora.flores@outlook.com,FLORICULTURA ZAMORA S.A.C,20912345678,Establecimiento_1_5678,CO,Agua,Fuente_5,ton/ano,22338.69,Balance masico
8/21/2025 14:09:32,uzamora.flores@outlook.com,FLORICULTURA ZAMORA S.A.C,20912345678,Establecimiento_1_5678,CO2,Atmosfera,Fuente_4,kg/ano,15794.57,Monitoreo
8/21/2025 14:09:32,uzamora.flores@outlook.com,FLORICULTURA ZAMORA S.A.C,20912345678,Establecimiento_2_5678,CO,Atmosfera,Fuente_3,ton/ano,22418.3,Factor de emision
8/21/2025 14:09:32,uzamora.flores@outlook.com,FLORICULTURA ZAMORA S.A.C,20912345678,Establecimiento_2_5678,PM2.5,Agua,Fuente_5,ton/ano,26263.05,Balance masico
8/21/2025 14:09:32,uzamora.flores@outlook.com,FLORICULTURA ZAMORA S.A.C,20912345678,Establecimiento_2_5678,CO2,Suelo,Fuente_2,ton/ano,33633.58,Factor de emision
8/22/2025 10:37:48,vpacheco.vivero@hotmail.com,VIVEROS PACHECO S.A,20123456789,Establecimiento_1_6789,CO2,Atmosfera,Fuente_5,ton/ano,21928.34,Monitoreo
8/22/2025 10:37:48,vpacheco.vivero@hotmail.com,VIVEROS PACHECO S.A,20123456789,Establecimiento_1_6789,CO2,Atmosfera,Fuente_4,kg/ano,4502.72,Factor de emision
8/22/2025 10:37:48,vpacheco.vivero@hotmail.com,VIVEROS PACHECO S.A,20123456789,Establecimiento_2_6789,PM2.5,Atmosfera,Fuente_1,ton/ano,39697.73,Balance masico
8/22/2025 10:37:48,vpacheco.vivero@hotmail.com,VIVEROS PACHECO S.A,20123456789,Establecimiento_2_6789,PM2.5,Suelo,Fuente_2,kg/ano,22735.52,Monitoreo
8/22/2025 10:37:48,vpacheco.vivero@hotmail.com,VIVEROS PACHECO S.A,20123456789,Establecimiento_2_6789,CO2,Atmosfera,Fuente_2,kg/ano,24919.75,Balance masico
8/22/2025 10:37:48,vpacheco.vivero@hotmail.com,VIVEROS PACHECO S.A,20123456789,Establecimiento_3_6789,CO,Suelo,Fuente_2,ton/ano,13176.76,Monitoreo
8/22/2025 10:37:48,vpacheco.vivero@hotmail.com,VIVEROS PACHECO S.A,20123456789,Establecimiento_3_6789,CO2,Suelo,Fuente_2,ton/ano,49017.7,Monitoreo
8/22/2025 10:37:48,vpacheco.vivero@hotmail.com,VIVEROS PACHECO S.A,20123456789,Establecimiento_3_6789,CO,Agua,Fuente_5,kg/ano,152.14,Monitoreo
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_1_7891,CO,Agua,Fuente_4,kg/ano,38346.84,Balance masico
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_1_7891,CO2,Agua,Fuente_4,ton/ano,37956.3,Balance masico
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_2_7891,CO,Suelo,Fuente_4,ton/ano,38505.67,Factor de emision
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_2_7891,PM2.5,Suelo,Fuente_3,ton/ano,14598.97,Balance masico
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_2_7891,CO,Atmosfera,Fuente_2,kg/ano,40890.39,Balance masico
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_3_7891,CO2,Atmosfera,Fuente_2,ton/ano,1866.25,Monitoreo
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_3_7891,PM2.5,Agua,Fuente_5,kg/ano,29730.54,Monitoreo
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_3_7891,PM2.5,Atmosfera,Fuente_1,kg/ano,26280.7,Factor de emision
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_4_7891,CO2,Suelo,Fuente_5,kg/ano,10723.21,Monitoreo
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_4_7891,PM2.5,Agua,Fuente_1,ton/ano,22716.69,Factor de emision
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_4_7891,PM2.5,Suelo,Fuente_5,ton/ano,17340.76,Monitoreo
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_5_7891,CO2,Suelo,Fuente_2,kg/ano,45821.15,Monitoreo
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_5_7891,PM2.5,Agua,Fuente_2,ton/ano,398.18,Factor de emision
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_6_7891,CO,Suelo,Fuente_5,kg/ano,23347.72,Factor de emision
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_6_7891,CO,Suelo,Fuente_3,ton/ano,22197.45,Monitoreo
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_6_7891,PM2.5,Suelo,Fuente_2,ton/ano,7521.98,Monitoreo
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_7_7891,CO2,Suelo,Fuente_5,kg/ano,40290.71,Balance masico
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_7_7891,CO,Agua,Fuente_4,ton/ano,49235.77,Monitoreo
8/23/2025 16:14:25,wramirez.carbon@gmail.com,CARBONERA RAMIREZ S.R.L,20234567891,Establecimiento_7_7891,CO,Atmosfera,Fuente_1,ton/ano,15678.25,Balance masico
8/24/2025 9:41:51,xvillareal.arena@yahoo.com,ARENERA VILLAREAL S.A.C,20345678912,Establecimiento_1_8912,PM2.5,Atmosfera,Fuente_3,kg/ano,5520.78,Monitoreo
8/24/2025 9:41:51,xvillareal.arena@yahoo.com,ARENERA VILLAREAL S.A.C,20345678912,Establecimiento_1_8912,PM2.5,Atmosfera,Fuente_2,ton/ano,34698.75,Balance masico
8/24/2025 9:41:51,xvillareal.arena@yahoo.com,ARENERA VILLAREAL S.A.C,20345678912,Establecimiento_2_8912,PM2.5,Atmosfera,Fuente_1,ton/ano,16828.9,Balance masico
8/24/2025 9:41:51,xvillareal.arena@yahoo.com,ARENERA VILLAREAL S.A.C,20345678912,Establecimiento_2_8912,CO2,Agua,Fuente_2,ton/ano,5148.88,Monitoreo
8/24/2025 9:41:51,xvillareal.arena@yahoo.com,ARENERA VILLAREAL S.A.C,20345678912,Establecimiento_2_8912,CO2,Agua,Fuente_1,kg/ano,9499.01,Monitoreo
8/24/2025 9:41:51,xvillareal.arena@yahoo.com,ARENERA VILLAREAL S.A.C,20345678912,Establecimiento_3_8912,PM2.5,Suelo,Fuente_3,ton/ano,37117.39,Factor de emision
8/24/2025 9:41:51,xvillareal.arena@yahoo.com,ARENERA VILLAREAL S.A.C,20345678912,Establecimiento_3_8912,PM2.5,Suelo,Fuente_3,ton/ano,29648.55,Balance masico
8/24/2025 9:41:51,xvillareal.arena@yahoo.com,ARENERA VILLAREAL S.A.C,20345678912,Establecimiento_3_8912,CO,Suelo,Fuente_5,ton/ano,22331.47,Factor de emision
8/24/2025 9:41:51,xvillareal.arena@yahoo.com,ARENERA VILLAREAL S.A.C,20345678912,Establecimiento_4_8912,PM2.5,Agua,Fuente_4,ton/ano,7606.12,Monitoreo
8/24/2025 9:41:51,xvillareal.arena@yahoo.com,ARENERA VILLAREAL S.A.C,20345678912,Establecimiento_4_8912,CO2,Agua,Fuente_4,ton/ano,25091.53,Monitoreo
8/25/2025 13:16:14,ychavez.grava@outlook.com,GRAVERA CHAVEZ S.A,20456789123,Establecimiento_1_9123,CO,Suelo,Fuente_2,kg/ano,21131.7,Balance masico
8/25/2025 13:16:14,ychavez.grava@outlook.com,GRAVERA CHAVEZ S.A,20456789123,Establecimiento_1_9123,PM2.5,Agua,Fuente_2,ton/ano,15550.65,Factor de emision
8/25/2025 13:16:14,ychavez.grava@outlook.com,GRAVERA CHAVEZ S.A,20456789123,Establecimiento_2_9123,CO2,Agua,Fuente_4,ton/ano,17168.32,Factor de emision
8/25/2025 13:16:14,ychavez.grava@outlook.com,GRAVERA CHAVEZ S.A,20456789123,Establecimiento_2_9123,PM2.5,Suelo,Fuente_2,ton/ano,33879.42,Factor de emision
